barrels08,barrelsA08,charge240,city08,city08U,cityA08,cityA08U,cityCD,cityE,cityUF,co2,co2A,co2TailpipeAGpm,co2TailpipeGpm,comb08,comb08U,combA08,combA08U,combE,cylinders,displ,drive,engId,eng_dscr,feScore,fuelCost08,fuelCostA08,fuelType,fuelType1,ghgScore,ghgScoreA,highway08,highway08U,highwayA08,highwayA08U,highwayCD,highwayE,highwayUF,hlv,hpv,id,lv2,lv4,make,model,mpgData,phevBlended,pv2,pv4,range,rangeCity,rangeCityA,rangeHwy,rangeHwyA,trany,UCity,UCityA,UHighway,UHighwayA,VClass,year,youSaveSpend,baseModel,tCharger,atvType,fuelType2,rangeA,evMotor,mfrCode,c240Dscr,charge240b,c240bDscr,createdOn,modifiedOn,startStop,phevCity,phevHwy,phevComb
14.8755,0.0,0.0,18,18.1909,0,0.0,0.0,0.0,0.0,437,-1,0.0,437.0,20,20.4263,0,0.0,0.0,6.0,3.5,All-Wheel Drive,52,,5,2600,0,Regular,Regular Gasoline,5,-1,24,24.0365,0,0.0,0.0,0.0,0.0,0,0,35524,0,0,Toyota,Highlander AWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),22.8,0.0,33.7,0.0,Standard Sport Utility Vehicle 4WD,2015,-3750,Highlander,,,,,,TYX,,0.0,,Tue Aug 12 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
10.625357142857142,0.0,0.0,27,27.4502,0,0.0,0.0,0.0,0.0,319,-1,0.0,319.0,28,27.6902,0,0.0,0.0,6.0,3.5,All-Wheel Drive,125,,7,1850,0,Regular,Regular Gasoline,7,-1,28,27.9893,0,0.0,0.0,0.0,0.0,0,0,35525,0,0,Toyota,Highlander Hybrid AWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),38.6495,0.0,38.7954,0.0,Standard Sport Utility Vehicle 4WD,2015,0,Highlander,,Hybrid,,,288V Ni-MH,TYX,,0.0,,Tue Aug 12 00:00:00 EDT 2014,Tue Sep 11 00:00:00 EDT 2018,Y,0,0,0
10.625357142857142,0.0,0.0,28,28.0203,0,0.0,0.0,0.0,0.0,313,-1,0.0,313.0,28,28.138,0,0.0,0.0,6.0,3.5,All-Wheel Drive,126,,7,1850,0,Regular,Regular Gasoline,7,-1,28,28.2832,0,0.0,0.0,0.0,0.0,0,0,35526,0,0,Toyota,Highlander Hybrid AWD LE Plus,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),39.1,0.0,38.5977,0.0,Standard Sport Utility Vehicle 4WD,2015,0,Highlander,,Hybrid,,,288V Ni-MH,TYX,,0.0,,Tue Aug 12 00:00:00 EDT 2014,Tue Sep 11 00:00:00 EDT 2018,Y,0,0,0
6.198125,0.0,0.0,50,49.5125,0,0.0,0.0,0.0,0.0,185,-1,0.0,185.0,48,47.8398,0,0.0,0.0,4.0,1.8,Front-Wheel Drive,133,,10,1100,0,Regular,Regular Gasoline,10,-1,46,45.9427,0,0.0,0.0,0.0,0.0,22,94,35556,0,0,Toyota,Prius,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),72.0295,0.0,69.6895,0.0,Midsize Cars,2015,3750,Prius,,Hybrid,,,202V Ni-MH,TYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
9.597096774193547,0.0,0.0,28,27.7395,0,0.0,0.0,0.0,0.0,286,-1,0.0,286.0,31,31.0829,0,0.0,0.0,4.0,1.6,Front-Wheel Drive,26,SIDI,8,1700,0,Regular,Regular Gasoline,8,-1,36,36.453,0,0.0,0.0,0.0,0.0,0,0,35563,0,16,Hyundai,Sonata,Y,False,0,106,0,0.0,0.0,0.0,0.0,Automatic (AM7),36.3,0.0,53.4,0.0,Large Cars,2015,750,Sonata,T,,,,,HYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017,N,0,0,0
11.442692307692308,0.0,0.0,23,23.1073,0,0.0,0.0,0.0,0.0,344,-1,0.0,344.0,26,25.6979,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,114,,6,2000,0,Regular,Regular Gasoline,6,-1,30,29.7782,0,0.0,0.0,0.0,0.0,0,0,35577,0,0,Toyota,RAV4,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),29.6055,0.0,42.5954,0.0,Small Sport Utility Vehicle 2WD,2015,-750,RAV4,,,,,,TYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,22,22.3233,0,0.0,0.0,0.0,0.0,357,-1,0.0,357.0,25,24.6957,0,0.0,0.0,4.0,2.5,All-Wheel Drive,102,,6,2100,0,Regular,Regular Gasoline,6,-1,28,28.3824,0,0.0,0.0,0.0,0.0,0,0,35578,0,0,Toyota,RAV4 AWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),28.5,0.0,40.4,0.0,Small Sport Utility Vehicle 4WD,2015,-1250,RAV4,,,,,,TYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
12.39625,0.0,0.0,22,21.9231,0,0.0,0.0,0.0,0.0,362,-1,0.0,362.0,24,24.3351,0,0.0,0.0,4.0,2.5,All-Wheel Drive,103,,6,2150,0,Regular,Regular Gasoline,6,-1,28,28.1159,0,0.0,0.0,0.0,0.0,0,0,35579,0,0,Toyota,RAV4 Limited AWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),27.9388,0.0,39.9833,0.0,Small Sport Utility Vehicle 4WD,2015,-1500,RAV4,,,,,,TYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
4.250808420408163,3.131684210526316,1.5,51,50.5282,90,25.6495,0.35,26.0,0.32,133,-1,0.0,133.0,50,49.7021,95,28.906,29.0,4.0,1.8,Front-Wheel Drive,201,PHEV,10,1050,0,Regular Gas and Electricity,Regular Gasoline,10,-1,49,48.7284,102,32.8862,0.0,33.0,0.25,22,94,35598,0,0,Toyota,Prius Plug-in Hybrid,Y,True,0,0,0,0.0,12.15,0.0,9.1,Automatic (variable gear ratios),70.9,128.9591,68.4,0.0,Midsize Cars,2015,4500,Prius,,Plug-in Hybrid,Electricity,11,18 kW AC Induction,TYX,,0.0,,Wed Aug 20 00:00:00 EDT 2014,Thu Oct 19 00:00:00 EDT 2023,Y,59,56,58
11.442692307692308,0.0,0.0,23,22.6076,0,0.0,0.0,0.0,0.0,345,-1,0.0,345.0,26,25.7759,0,0.0,0.0,4.0,1.6,Front-Wheel Drive,170,SIDI,6,2000,0,Regular,Regular Gasoline,6,-1,31,31.1035,0,0.0,0.0,0.0,0.0,0,0,35688,0,0,Ford,Escape FWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),28.9,0.0,44.7,0.0,Small Sport Utility Vehicle 2WD,2015,-750,Escape,T,,,,,FMX,,0.0,,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
12.39625,0.0,0.0,21,21.4886,0,0.0,0.0,0.0,0.0,365,-1,0.0,365.0,24,24.3345,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,172,SIDI,6,2150,0,Regular,Regular Gasoline,6,-1,29,29.0341,0,0.0,0.0,0.0,0.0,0,0,35689,0,0,Ford,Escape FWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),27.3316,0.0,41.4223,0.0,Small Sport Utility Vehicle 2WD,2015,-1500,Escape,T,,,,,FMX,,0.0,,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,21,21.4651,0,0.0,0.0,0.0,0.0,360,-1,0.0,360.0,25,24.6736,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,173,,6,2100,0,Regular,Regular Gasoline,6,-1,30,30.189,0,0.0,0.0,0.0,0.0,0,0,35690,0,0,Ford,Escape FWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),27.2989,0.0,43.2456,0.0,Small Sport Utility Vehicle 2WD,2015,-1250,Escape,,,,,,FMX,,0.0,,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,22,22.1267,0,0.0,0.0,0.0,0.0,360,-1,0.0,360.0,25,24.735,0,0.0,0.0,4.0,1.6,All-Wheel Drive,169,SIDI,6,2100,0,Regular,Regular Gasoline,6,-1,29,28.8986,0,0.0,0.0,0.0,0.0,0,0,35696,0,0,Ford,Escape AWD,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),28.224,0.0,41.2094,0.0,Small Sport Utility Vehicle 4WD,2015,-1250,Escape,T,,,,,FMX,,0.0,,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
12.935217391304349,0.0,0.0,21,20.627,0,0.0,0.0,0.0,0.0,382,-1,0.0,382.0,23,23.2535,0,0.0,0.0,4.0,2.0,All-Wheel Drive,171,SIDI,5,2250,0,Regular,Regular Gasoline,5,-1,28,27.5396,0,0.0,0.0,0.0,0.0,0,0,35697,0,0,Ford,Escape AWD,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),26.1348,0.0,39.0847,0.0,Small Sport Utility Vehicle 4WD,2015,-2000,Escape,T,,,,,FMX,,0.0,,Thu Sep 11 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
10.625357142857142,0.0,0.0,25,24.7868,0,0.0,0.0,0.0,0.0,313,-1,0.0,313.0,28,28.3481,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,62,,7,1850,0,Regular,Regular Gasoline,7,-1,34,34.3867,0,0.0,0.0,0.0,0.0,0,0,35734,0,15,Toyota,Camry,Y,False,0,103,0,0.0,0.0,0.0,0.0,Automatic (S6),32.0,0.0,50.0,0.0,Midsize Cars,2015,0,Camry,,,,,,TYX,,0.0,,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,21,21.3224,0,0.0,0.0,0.0,0.0,361,-1,0.0,361.0,25,24.5611,0,0.0,0.0,6.0,3.5,Front-Wheel Drive,65,,6,2100,0,Regular,Regular Gasoline,6,-1,30,30.1602,0,0.0,0.0,0.0,0.0,0,0,35735,0,15,Toyota,Camry,N,False,0,103,0,0.0,0.0,0.0,0.0,Automatic (S6),27.1,0.0,43.2,0.0,Midsize Cars,2015,-1250,Camry,,,,,,TYX,,0.0,,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
7.43775,0.0,0.0,42,41.8313,0,0.0,0.0,0.0,0.0,220,-1,0.0,220.0,40,40.0665,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,115,,9,1300,0,Regular,Regular Gasoline,9,-1,38,38.1018,0,0.0,0.0,0.0,0.0,0,0,35736,0,13,Toyota,Camry Hybrid LE,Y,False,0,103,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),58.5479,0.0,56.1496,0.0,Midsize Cars,2015,2750,Camry,,Hybrid,,,245V Ni-MH,TYX,,0.0,,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
7.628461538461539,0.0,0.0,40,39.7501,0,0.0,0.0,0.0,0.0,229,-1,0.0,229.0,39,38.5392,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,116,,9,1350,0,Regular,Regular Gasoline,9,-1,37,37.1558,0,0.0,0.0,0.0,0.0,0,0,35737,0,13,Toyota,Camry Hybrid XLE/SE,Y,False,0,103,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),55.0694,0.0,54.568,0.0,Midsize Cars,2015,2500,Camry,,Hybrid,,,245V Ni-MH,TYX,,0.0,,Thu Sep 25 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
5.950200000000001,0.0,0.0,53,52.5719,0,0.0,0.0,0.0,0.0,178,-1,0.0,178.0,50,49.5553,0,0.0,0.0,4.0,1.5,Front-Wheel Drive,108,,10,1050,0,Regular,Regular Gasoline,10,-1,46,46.3076,0,0.0,0.0,0.0,0.0,17,87,35775,0,0,Toyota,Prius c,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),71.8226,0.0,69.5848,0.0,Compact Cars,2015,4000,Prius c,,Hybrid,,,144V Ni-MH,TYX,,0.0,,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
7.43775,0.0,0.0,40,40.3222,0,0.0,0.0,0.0,0.0,223,-1,0.0,223.0,40,39.6361,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,74,,9,1300,0,Regular,Regular Gasoline,9,-1,39,38.8285,0,0.0,0.0,0.0,0.0,0,0,35780,0,14,Toyota,Avalon Hybrid,Y,False,0,104,0,0.0,0.0,0.0,0.0,Automatic (AV-S6),56.0848,0.0,54.1578,0.0,Midsize Cars,2015,2750,Avalon,,Hybrid,,,245V Ni-MH,TYX,,0.0,,Mon Oct 06 00:00:00 EDT 2014,Wed Apr 05 00:00:00 EDT 2017,Y,0,0,0
7.256341463414635,0.0,0.0,43,42.6011,0,0.0,0.0,0.0,0.0,217,-1,0.0,217.0,41,40.7861,0,0.0,0.0,4.0,1.8,Front-Wheel Drive,134,,9,1250,0,Regular,Regular Gasoline,9,-1,39,38.7673,0,0.0,0.0,0.0,0.0,0,0,35782,0,34,Toyota,Prius v,Y,False,0,97,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),59.8528,0.0,57.2688,0.0,Midsize Station Wagons,2015,3000,Prius v,,Hybrid,,,202V Ni-MH,TYX,,0.0,,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
11.442692307692308,0.0,0.0,23,23.4563,0,0.0,0.0,0.0,0.0,338,-1,0.0,338.0,26,26.1055,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,149,,6,2000,0,Regular,Regular Gasoline,6,-1,30,30.2863,0,0.0,0.0,0.0,0.0,0,0,35786,0,0,Toyota,RAV4 LE/XLE,Y,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (S6),30.1,0.0,43.4,0.0,Small Sport Utility Vehicle 2WD,2015,-750,RAV4,,,,,,TYX,,0.0,,Mon Oct 06 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,24,24.1585,0,0.0,0.0,0.0,0.0,353,-1,0.0,353.0,25,25.0642,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,681,,6,2100,0,Regular,Regular Gasoline,6,-1,26,26.2679,0,0.0,0.0,0.0,0.0,0,0,35854,0,0,Nissan,NV200 Cargo Van,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),31.1,0.0,41.1,0.0,Special Purpose Vehicle 2WD,2015,-1250,NV200 Cargo Van,,,,,,NSX,,0.0,,Thu Oct 16 00:00:00 EDT 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
12.39625,0.0,0.0,21,20.6342,0,0.0,0.0,0.0,0.0,365,-1,0.0,365.0,24,24.0971,0,0.0,0.0,6.0,3.5,Front-Wheel Drive,118,,6,2150,0,Regular,Regular Gasoline,6,-1,30,30.3153,0,0.0,0.0,0.0,0.0,0,0,35891,0,16,Toyota,Avalon,Y,False,0,104,0,0.0,0.0,0.0,0.0,Automatic (S6),26.1447,0.0,43.446,0.0,Midsize Cars,2015,-1500,Avalon,,,,,,TYX,,0.0,,Thu Nov 06 00:00:00 EST 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
12.39625,0.0,0.0,21,21.1786,0,0.0,0.0,0.0,0.0,365,-1,0.0,365.0,24,24.4559,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,27,SIDI,6,2150,0,Regular,Regular Gasoline,6,-1,30,30.1602,0,0.0,0.0,0.0,0.0,0,0,35892,0,16,Hyundai,Sonata Limited,Y,False,0,106,0,0.0,0.0,0.0,0.0,Automatic (S6),26.9,0.0,43.2,0.0,Large Cars,2015,-1500,Sonata,T,,,,,HYX,,0.0,,Thu Nov 06 00:00:00 EST 2014,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
14.8755,0.0768157894736842,0.0,17,16.8911,16,15.6671,0.0,0.0,0.0,437,-1,370.0,437.0,20,19.838,19,18.5586,0.0,6.0,3.6,Front-Wheel Drive,1,,5,2600,2250,Gasoline or natural gas,Regular Gasoline,5,6,25,25.2146,24,23.9643,0.0,0.0,0.0,0,0,36045,0,10,Chevrolet,Impala Bi-Fuel  (CNG),N,False,0,105,0,0.0,0.0,0.0,0.0,Automatic (S6),20.7,19.2,36.3,34.5,Midsize Cars,2015,-3750,Impala,,Bifuel (CNG),Natural Gas,119,,QTM,,0.0,,Fri Feb 20 00:00:00 EST 2015,Mon Oct 23 00:00:00 EDT 2017,N,0,0,0
7.43775,0.0,0.0,38,38.4754,0,0.0,0.0,0.0,0.0,225,-1,0.0,225.0,40,39.5773,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,13,SIDI,9,1300,0,Regular,Regular Gasoline,9,-1,41,41.0128,0,0.0,0.0,0.0,0.0,0,0,36100,0,13,Hyundai,Sonata Hybrid,Y,False,0,106,0,0.0,0.0,0.0,0.0,Automatic (AM6),52.9735,0.0,61.0855,0.0,Midsize Cars,2016,2750,Sonata,,Hybrid,,,270V Li-Ion,HYX,,0.0,,Tue Mar 17 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,0,0,0
7.256341463414635,0.0,0.0,39,39.4054,0,0.0,0.0,0.0,0.0,221,-1,0.0,221.0,41,40.657,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,14,SIDI,9,1250,0,Regular,Regular Gasoline,9,-1,42,42.299,0,0.0,0.0,0.0,0.0,0,0,36101,0,13,Hyundai,Sonata Hybrid SE,Y,False,0,106,0,0.0,0.0,0.0,0.0,Automatic (AM6),54.5,0.0,63.3,0.0,Midsize Cars,2016,3000,Sonata,,Hybrid,,,270V Li-Ion,HYX,,0.0,,Tue Mar 17 00:00:00 EDT 2015,Wed Apr 05 00:00:00 EDT 2017,Y,0,0,0
12.39625,0.0,0.0,23,22.9,0,0.0,0.0,0.0,0.0,363,-1,0.0,363.0,24,24.3529,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,11,,6,2150,0,Regular,Regular Gasoline,6,-1,26,26.4,0,0.0,0.0,0.0,0.0,0,0,36107,0,0,Nissan,NV200 NYC Taxi,N,False,0,0,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),30.2,0.0,40.5,0.0,Special Purpose Vehicle 2WD,2015,-1500,NV200 NYC Taxi,,,,,,NSX,,0.0,,Tue Mar 17 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
10.25896551724138,0.0,0.0,25,24.7868,0,0.0,0.0,0.0,0.0,307,-1,0.0,307.0,29,28.8709,0,0.0,0.0,4.0,1.5,Front-Wheel Drive,69,SIDI; Stop-Start,7,1800,0,Regular,Regular Gasoline,7,-1,36,36.1511,0,0.0,0.0,0.0,0.0,0,0,36155,0,16,Ford,Fusion FWD,N,False,0,100,0,0.0,0.0,0.0,0.0,Automatic (S6),32.0,0.0,52.9,0.0,Midsize Cars,2016,250,Fusion,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
10.625357142857142,0.0,0.0,24,23.5756,0,0.0,0.0,0.0,0.0,321,-1,0.0,321.0,28,27.8206,0,0.0,0.0,4.0,1.5,Front-Wheel Drive,70,SIDI,7,1850,0,Regular,Regular Gasoline,7,-1,36,36.0,0,0.0,0.0,0.0,0.0,0,0,36156,0,16,Ford,Fusion FWD,N,False,0,100,0,0.0,0.0,0.0,0.0,Automatic (S6),30.2695,0.0,52.1067,0.0,Midsize Cars,2016,0,Fusion,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.9004,0.0,0.0,22,21.6809,0,0.0,0.0,0.0,0.0,357,-1,0.0,357.0,25,25.0105,0,0.0,0.0,4.0,2.0,All-Wheel Drive,71,SIDI,6,2100,0,Regular,Regular Gasoline,6,-1,31,30.7898,0,0.0,0.0,0.0,0.0,0,0,36157,0,16,Ford,Fusion AWD,Y,False,0,100,0,0.0,0.0,0.0,0.0,Automatic (S6),27.6,0.0,44.2,0.0,Midsize Cars,2016,-1250,Fusion,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.442692307692308,0.0,0.0,22,22.3944,0,0.0,0.0,0.0,0.0,341,-1,0.0,341.0,26,26.0665,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,72,SIDI,6,2000,0,Regular,Regular Gasoline,6,-1,33,32.5998,0,0.0,0.0,0.0,0.0,0,0,36158,0,16,Ford,Fusion FWD,Y,False,0,100,0,0.0,0.0,0.0,0.0,Automatic (S6),28.6,0.0,47.1,0.0,Midsize Cars,2016,-750,Fusion,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.442692307692308,0.0,0.0,22,22.3133,0,0.0,0.0,0.0,0.0,340,-1,0.0,340.0,26,26.1713,0,0.0,0.0,4.0,2.5,Front-Wheel Drive,73,,6,2000,0,Regular,Regular Gasoline,6,-1,33,33.1838,0,0.0,0.0,0.0,0.0,0,0,36159,0,16,Ford,Fusion FWD,N,False,0,100,0,0.0,0.0,0.0,0.0,Automatic (S6),28.4859,0.0,48.0437,0.0,Midsize Cars,2016,-750,Fusion,,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
7.256341463414635,0.0,0.0,43,43.0162,0,0.0,0.0,0.0,0.0,214,-1,0.0,214.0,41,41.3481,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,77,,9,1250,0,Regular,Regular Gasoline,9,-1,39,39.4771,0,0.0,0.0,0.0,0.0,0,0,36160,0,16,Ford,Fusion Hybrid FWD,Y,False,0,101,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),60.5605,0.0,58.4685,0.0,Midsize Cars,2016,3000,Fusion,,Hybrid,,,280V Li-Ion,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,Y,0,0,0
7.43775,0.0,0.0,41,41.0,0,0.0,0.0,0.0,0.0,227,-1,0.0,227.0,40,40.0,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,76,,9,1300,0,Regular,Regular Gasoline,9,-1,39,39.0,0,0.0,0.0,0.0,0.0,0,0,36161,0,12,Lincoln,MKZ Hybrid FWD,Y,False,0,99,0,0.0,0.0,0.0,0.0,Automatic (variable gear ratios),60.5605,0.0,58.4685,0.0,Midsize Cars,2016,2750,MKZ,,Hybrid,,,280V Li-Ion,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Fri Dec 02 00:00:00 EST 2016,Y,0,0,0
11.9004,0.0,0.0,22,21.6809,0,0.0,0.0,0.0,0.0,357,-1,0.0,357.0,25,25.0105,0,0.0,0.0,4.0,2.0,All-Wheel Drive,79,SIDI,6,2100,0,Regular,Regular Gasoline,6,-1,31,30.7898,0,0.0,0.0,0.0,0.0,0,0,36162,0,16,Lincoln,MKZ AWD,N,False,0,99,0,0.0,0.0,0.0,0.0,Automatic (S6),27.6,0.0,44.2,0.0,Midsize Cars,2016,-1250,MKZ,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
11.442692307692308,0.0,0.0,22,22.3944,0,0.0,0.0,0.0,0.0,341,-1,0.0,341.0,26,26.0665,0,0.0,0.0,4.0,2.0,Front-Wheel Drive,80,SIDI,6,2000,0,Regular,Regular Gasoline,6,-1,33,32.5998,0,0.0,0.0,0.0,0.0,0,0,36163,0,16,Lincoln,MKZ FWD,N,False,0,99,0,0.0,0.0,0.0,0.0,Automatic (S6),28.6,0.0,47.1,0.0,Midsize Cars,2016,-750,MKZ,T,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
14.167142857142858,0.0,0.0,18,18.4122,0,0.0,0.0,0.0,0.0,415,-1,0.0,415.0,21,21.4236,0,0.0,0.0,6.0,3.7,Front-Wheel Drive,81,,5,2500,0,Regular,Regular Gasoline,5,-1,27,26.7761,0,0.0,0.0,0.0,0.0,0,0,36164,0,16,Lincoln,MKZ FWD,N,False,0,99,0,0.0,0.0,0.0,0.0,Automatic (S6),23.1,0.0,37.9,0.0,Midsize Cars,2016,-3250,MKZ,,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
14.8755,0.0,0.0,17,17.0777,0,0.0,0.0,0.0,0.0,450,-1,0.0,450.0,20,19.6752,0,0.0,0.0,6.0,3.7,All-Wheel Drive,82,,4,2600,0,Regular,Regular Gasoline,4,-1,24,24.1681,0,0.0,0.0,0.0,0.0,0,0,36165,0,16,Lincoln,MKZ AWD,N,False,0,99,0,0.0,0.0,0.0,0.0,Automatic (S6),21.3,0.0,33.9,0.0,Midsize Cars,2016,-3750,MKZ,,,,,,FMX,,0.0,,Thu Apr 09 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
4.35254890875,3.380795454545455,2.5,40,40.4488,95,94.5114,0.0603,34.0,0.4781,129,-1,0.0,129.0,38,38.4528,88,87.1498,37.0,4.0,2.0,Front-Wheel Drive,78,PHEV,10,1350,0,Regular Gas and Electricity,Regular Gasoline,10,-1,36,36.2655,81,81.449,0.0,41.0,0.4144,0,0,36248,0,8,Ford,Fusion Energi Plug-in Hybrid,Y,True,0,103,0,0.0,21.4,0.0,17.4,Automatic (variable gear ratios),55.0,135.0163,51.4,0.0,Midsize Cars,2016,3500,Fusion,,Plug-in Hybrid,Electricity,20,68 kW DCPM,FMX,,0.0,,Thu May 21 00:00:00 EDT 2015,Fri Mar 25 00:00:00 EDT 2022,Y,55,46,51
13.52318181818182,3.991875,0.0,18,17.821,14,13.5056,0.0,0.0,0.0,410,381,381.0,410.0,22,21.5976,16,16.3283,0.0,6.0,3.6,Front-Wheel Drive,111,SIDI; FFV,5,2350,2750,Gasoline or E85,Regular Gasoline,5,5,29,29.1471,22,21.9304,0.0,0.0,0.0,0,0,36321,0,19,Chevrolet,Impala Limited,N,False,0,105,0,0.0,0.0,0.0,0.0,Automatic 6-spd,22.3,16.9,41.6,31.3,Large Cars,2016,-2500,Impala,,FFV,E85,283,,GMX,,0.0,,Mon Jun 08 00:00:00 EDT 2015,Mon Sep 26 00:00:00 EDT 2016,N,0,0,0
